Peter I-PER
Tracy I-PER
Roosevelt I-PER
might 0
have 0
something 0
to 0
do 0
with 0
her 0
politics 0
. 0

Tracy I-PER
is 0
the 0
great-granddaughter 0
of 0
Democratic 0
former 0
President 0
Franklin 0
Roosevelt 0
and 0
support 0
for 0
Democrats 0
runs 0
in 0
the 0
family 0
. 0

The 0
Roosevelts I-PER
are 0
good 0
friends 0
of 0
Weld I-PER
and 0
his 0
wife 0
Susan I-PER
Roosevelt I-PER
Weld I-PER
a 0
descendant 0
of 0
former 0
President 0
Theodore I-PER
Roosevelt I-PER
who 0
won 0
the 0
presidency 0
as 0
a 0
Republican 0
. 0

Lufthansa 0
cargo 0
Q2 0
load 0
factor 0
up 0
1.7 0
pct 0
. 0

FRANKFURT 0
1996-08-23 0

The 0
following 0
table 0
shows 0
Lufthansa 0
Cargo 0
AG 0
second 0
quarter 0
1996 0
results 0
based 0
on 0
figures 0
published 0
by 0
Deutsche 0
Lufthansa 0
AG 0
in-house 0
newspaper 0

Lufthanseat 0
. 0

Available 0
freight-tonne 0
kilometres 0
( 0
million 0
) 0
up 0
4 0
pct 0

Revenue 0
freight-tonne 0
kilometres 0
( 0
million 0
) 0
up 0
7 0
pct 0

Freight 0
load 0
factor 0
67.0 0
up 0
1.7 0
pct 0
pts 0

Revenue 0
from 0
transport 0
( 0
Dm 0
million 0
) 0
820 0
up 0
2 0
pct 0

Revenue 0
from 0
other 0
services 0
( 0
Dm 0
million 0
) 0
14 0
down 0
26 0
pct 0

Staff 0
costs 0
( 0
Dm 0
million 0
) 0
116 0
up 0
8 0
pct 0

Fuel 0
costs 0
( 0
Dm 0
million 0
) 0
69 0
up 0
20 0
pct 0

Flight-related 0
fees 0
( 0
Dm 0
million 0
) 0
125 0
up 0
17 0
pct 0

- 0
Air 0
Cargo 0
Newsroom 0
Tel+44 0
171 0
542 0
7706 0
Fax+44 0
171 0
542 0
5017 0

WSC-India 0
Rice 0
Weather 0
Aug 0
23 0
. 0

SUMMARY- 0
Showers 0
0.25-1.30 0
inch 0
( 0
6-33 0
mm 0
) 0
and 0
locally 0
heavier 0
through 0
much 0
of 0
India 0
75 0
percent 0
coverage 0
. 0

Isolated 0
showers 0
0.20-0.70 0
inch 0
( 0
5-18 0
mm 0
) 0
in 0
the 0
north 0
. 0

Highs 0
82-96F 0
( 0
28-36C 0
) 0
. 0

CROP 0
IMPACT- 0
Conditions 0
remain 0
favorable 0
for 0
the 0
development 0
of 0
rice 0
in 0
the 0
region 0
. 0

FORECAST- 0

TODAY 0
... 0

Showers 0
and 0
rain 0
0.25-1.00 0
inch 0
( 0
6-25 0
mm 0
) 0
and 0
locally 0
heavier 0
through 0
most 0
of 0
central 0
and 0
south 0
central 0
India 0
up 0
to 0
0.75 0
inch 0
( 0
19 0
mm 0
) 0
in 0
75 0
percent 0
of 0
north 0
central 0
India 0
and 0
only 0
isolated 0
up 0
to 0
0.50 0
inch 0
( 0
13 0
mm 0
) 0
elsewhere 0
over 0
India 0
. 0

Highs 0
82-96F 0
( 0
28-36C 0
) 0
. 0

TONIGHT 0
... 0

Variable 0
clouds 0
in 0
southern 0
India 0
with 0
showers 0
. 0

Partly 0
cloudy 0
in 0
northern 0
India 0
with 0
a 0
few 0
light 0
showers 0
. 0

Lows 0
68-76F 0
( 0
20-24C 0
) 0
. 0

TOMORROW 0
... 0

Little I-PER
change 0
from 0
today 0
's 0
weather 0
expected 0
. 0

OUTLOOK 0
... 0

Numerous 0
to 0
scattered 0
showers 0
and 0
thunderstorms 0
in 0
southern 0
and 0
central 0
India 0
and 0
isolated 0
showers 0
to 0
the 0
north 0
Sunday 0
through 0
Tuesday 0
. 0

Temperatures 0
near 0
normal 0
. 0

Source 0
: 0
Weather 0
Services 0
Corporation 0

Washington 0
to 0
curb 0
Tamil 0
support 0
in 0
U.S. 0
- 0
Sri 0
Lanka 0
. 0

COLOMBO 0
1996-08-23 0

Sri 0
Lanka 0
said 0
on 0
Friday 0
the 0
United 0
States 0
had 0
promised 0
to 0
stamp 0
out 0
any 0
illegal 0
activities 0
on 0
U.S. 0
soil 0
directed 0
against 0
the 0
island 0
's 0
government 0
. 0

The 0
Sri 0
Lankan 0
foreign 0
ministry 0
said 0
in 0
a 0
statement 0
: 0
" 0
The 0
United 0
States 0
government 0
sympathised 0
with 0
the 0
current 0
predicament 0
Sri 0
Lanka 0
was 0
facing 0
. 0
" 0

The 0
statement 0
said 0
the 0
U.S. 0
government 0
" 0
would 0
do 0
all 0
within 0
its 0
prevailing 0
legal 0
framework 0
to 0
prevent 0
the 0
use 0
of 0
American 0
soil 0
to 0
perpetrate 0
violence 0
against 0
the 0
democratic 0
government 0
of 0
Sri 0
Lanka 0
" 0
. 0

It 0
said 0
the 0
U.S. 0
State 0
Department 0
's 0
coordinator 0
for 0
counter 0
terrorism 0
Philip I-PER
Wilcox I-PER
had 0
expressed 0
Washington 0
's 0
support 0
for 0
the 0
government 0
when 0
he 0
visited 0
Colombo 0
this 0
week 0
. 0

Colombo 0
has 0
said 0
it 0
believes 0
Tamil 0
rebels 0
fighting 0
a 0
13-year 0
war 0
for 0
independence 0
against 0
the 0
government 0
finance 0
their 0
military 0
activity 0
through 0
funds 0
extorted 0
from 0
expatriate 0
Sri 0
Lankans 0
in 0
western 0
countries 0
such 0
as 0
the 0
United 0
States 0
. 0

U.S. 0
embassy 0
officials 0
in 0
Colombo 0
were 0
not 0
immediately 0
available 0
to 0
comment 0
on 0
the 0
report 0
. 0

Colombo 0
estimates 0
more 0
than 0
people 0
have 0
been 0
killed 0
in 0
the 0
war 0
between 0
government 0
forces 0
and 0
the 0
Liberation 0
Tigers 0
of 0
Tamil 0
Eelam 0
rebels 0
in 0
the 0
island 0
's 0
north 0
and 0
east 0
. 0

Nepal 0
's 0
king 0
leaves 0
on 0
week-long 0
visit 0
to 0
China 0
. 0

KATHMANDU 0
1996-08-23 0

King 0
Birendra I-PER
left 0
Nepal 0
on 0
Friday 0
for 0
a 0
week-long 0
visit 0
to 0
China 0
his 0
eighth 0
since 0
ascending 0
the 0
throne 0
in 0
1972 0
officials 0
said 0
. 0

The 0
constitutional 0
monarch 0
who 0
last 0
visited 0
China 0
in 0
1993 0
was 0
scheduled 0
to 0
meet 0
Chinese 0
President 0
Jiang I-PER
Zemin I-PER
and 0
Premier 0
Li I-PER
Peng I-PER
during 0
his 0
visit 0
they 0
said 0
. 0

Foreign 0
ministry 0
officials 0
gave 0
no 0
details 0
of 0
the 0
issues 0
the 0
king 0
who 0
was 0
accompanied 0
by 0
Foreign 0
Minister 0
Prakash I-PER
Chandra I-PER
Lohani I-PER
would 0
discuss 0
with 0
Chinese 0
leaders 0
. 0

The 0
Himalayan 0
kingdom 0
sandwiched 0
between 0
China 0
and 0
India 0
has 0
traditionally 0
sought 0
to 0
maintain 0
close 0
cooperation 0
with 0
its 0
giant 0
neighbours 0
and 0
an 0
equal 0
distance 0
from 0
the 0
two 0
. 0

The 0
50-year 0
old 0
monarch 0
was 0
accompanied 0
by 0
Queen 0
Aishwarya I-PER
on 0
a 0
flight 0
to 0
the 0
Tibetan 0
capital 0
of 0
Lhasa 0
. 0

The 0
king 0
will 0
visit 0
Chongqing 0
before 0
arriving 0
in 0
the 0
Chinese 0
capital 0
Beijing 0
early 0
next 0
week 0
officials 0
said 0
. 0

Nepal 0
man 0
held 0
for 0
keeping 0
child 0
servant 0
in 0
chains 0
. 0

KATHMANDU 0
1996-08-23 0

Nepali 0
police 0
said 0
on 0
Friday 0
they 0
arrested 0
a 0
man 0
who 0
allegedly 0
kept 0
a 0
child 0
servant 0
bound 0
in 0
chains 0
so 0
that 0
he 0
would 0
not 0
run 0
away 0
when 0
his 0
employer 0
was 0
out 0
to 0
work 0
. 0

Madhusudan I-PER
Munakarmi I-PER
was 0
arrested 0
on 0
Thursday 0
after 0
his 0
neighbours 0
informed 0
police 0
about 0
the 0
plight 0
of 0
12-year 0
old 0
Dhiraj I-PER
K.C. I-PER
who 0
told 0
police 0
his 0
employer 0
used 0
to 0
tie 0
him 0
up 0
with 0
iron 0
chains 0
and 0
locks 0
concealed 0
under 0
his 0
clothes 0
. 0

The 0
neighbours 0
in 0
Kathmandu 0
called 0
the 0
police 0
when 0
they 0
saw 0
Dheeraj I-PER
employed 0
by 0
the 0
man 0
for 0
the 0
past 0
nine 0
months 0
limping 0
because 0
of 0
the 0
chains 0
. 0

" 0
I 0
feared 0
he 0
would 0
flee 0
from 0
work 0
or 0
steal 0
my 0
belongings 0
" 0
the 0
Kathmandu 0
Post 0
newspaper 0
quoted 0
Munakarmi I-PER
as 0
saying 0
after 0
his 0
arrest 0
. 0

If 0
convicted 0
he 0
faces 0
a 0
maximum 0
of 0
three 0
years 0
in 0
jail 0
under 0
Nepal 0
's 0
child 0
protection 0
laws 0
. 0

OPTIONS 0
- 0
Euro 0
debt 0
vols 0
seen 0
regrouping 0
after 0
fall 0
. 0

LONDON 0
1996-08-23 0

Implied 0
volatility 0
of 0
European 0
bond 0
and 0
interest 0
rate 0
options 0
should 0
stabilise 0
around 0
current 0
levels 0
until 0
early 0
next 0
week 0
after 0
falling 0
before 0
and 0
after 0
this 0
week 0
's 0
German-led 0
cut 0
in 0
interest 0
rates 0
traders 0
said 0
. 0

" 0
Volatility 0
has 0
come 0
off 0
a 0
lot 0
. 0

We 0
're 0
looking 0
for 0
it 0
to 0
stabilise 0
now 0
" 0
said 0
one 0
Euromark 0
options 0
trader 0
at 0
a 0
U.S. 0
bank 0
. 0

A 0
trader 0
at 0
a 0
Japanese 0
bank 0
said 0
Euromark 0
volatility 0
now 0
stood 0
at 0
14.00 0
for 0
September 0
contract 0
16.75 0
for 0
December 0
19.50 0
for 0
March 0
and 0
21.25 0
for 0
June 0
. 0

This 0
compared 0
with 0
midweek 0
levels 0
before 0
the 0
welter 0
of 0
interest 0
rate 0
cuts 0
of 0
18.50 0
for 0
September 0
20.00 0
for 0
December 0
22.00 0
for 0
March 0
and 0
23.5 0
for 0
June 0
he 0
said 0
. 0

At 0
1347 0
GMT 0
December 0
Euromark 0
futures 0
were 0
trading 0
at 0
96.78 0
two 0
basis 0
points 0
down 0
on 0
the 0
day 0
. 0

He 0
said 0
the 0
sell-off 0
in 0
June 0
vols 0
might 0
have 0
been 0
overdone 0
which 0
could 0
offer 0
value 0
at 0
current 0
levels 0
. 0

He 0
said 0
caps 0
and 0
floors 0
would 0
be 0
well 0
bid 0
after 0
the 0
round 0
of 0
interest 0
rate 0
cuts 0
due 0
to 0
the 0
fact 0
these 0
rates 0
should 0
stay 0
low 0
at 0
the 0
short 0
end 0
. 0

The 0
size 0
of 0
the 0
Bundesbank 0
's 0
repo 0
rate 0
cut 0
to 0
3.00 0
percent 0
from 0
3.30 0
percent 0
took 0
markets 0
by 0
surprise 0
. 0

" 0
Volatility 0
has 0
a 0
bid 0
to 0
it 0
-- 0
longer-dated 0
volatility 0
more 0
than 0
short-dated 0
because 0
the 0
event 0
people 0
were 0
buying 0
for 0
has 0
passed 0
and 0
now 0
perhaps 0
people 0
will 0
sell 0
some 0
short 0
dated 0
vol 0
and 0
buy 0
some 0
long 0
dated 0
vol 0
" 0
he 0
said 0
. 0

" 0
Long 0
dated 0
volatility 0
has 0
been 0
low 0
this 0
year 0
so 0
it 0
is 0
still 0
at 0
levels 0
which 0
are 0
not 0
historically 0
high 0
. 0

" 0
It 0
is 0
not 0
a 0
dangerous 0
level 0
to 0
own 0
vol. 0
You 0
are 0
not 0
going 0
to 0
lose 0
a 0
lot 0
and 0
you 0
could 0
make 0
quite 0
a 0
bit 0
. 0
" 0

He 0
said 0
volatility 0
levels 0
should 0
be 0
stable 0
until 0
markets 0
reassess 0
the 0
situation 0
after 0
a 0
long 0
weekend 0
in 0
Britain 0
. 0

Paribas 0
Capital 0
Markets 0
OTC 0
options 0
specialist 0
Robert I-PER
Coughlan I-PER
said 0
that 0
if 0
volatility 0
continued 0
lower 0
for 0
the 0
rest 0
of 0
Friday 0
in 0
over-the-counter 0
10-year 0
Bunds 0
it 0
should 0
be 0
higher 0
next 0
Tuesday 0
. 0

He 0
said 0
the 0
absence 0
on 0
holiday 0
of 0
many 0
market 0
makers 0
was 0
a 0
main 0
factor 0
behind 0
falls 0
this 0
week 0
in 0
volatility 0
in 0
high-yielding 0
markets 0
such 0
as 0
Italy 0
Spain 0
and 0
Sweden 0
. 0

Coughlan I-PER
said 0
the 0
market 0
had 0
more 0
downside 0
than 0
upside 0
potential 0
but 0
a 0
fall 0
was 0
not 0
likely 0
to 0
be 0
of 0
significant 0
size 0
. 0

" 0
I 0
recommend 0
people 0
sell 0
strangles 0
in 0
a 0
number 0
of 0
markets 0
-- 0
in 0
Germany 0
and 0
France 0
in 0
particular 0
. 0

" 0
With 0
high-yielding 0
markets 0
Italy 0
will 0
be 0
a 0
lot 0
more 0
vulnerable 0
in 0
September 0
on 0
economic 0
and 0
political 0
fronts 0
so 0
I 0
would 0
use 0
current 0
the 0
low 0
level 0
of 0
vol 0
to 0
buy 0
options 0
. 0

" 0
So 0
sell 0
options 0
on 0
Bunds 0
and 0
France 0
to 0
enhance 0
yield 0
and 0
buy 0
options 0
on 0
Italy 0
" 0
Coughlan I-PER
said 0
.. 0

-- 0
Stephen I-PER
Nisbet I-PER
International 0
Bonds 0
+44 0
171 0
542 0
6320 0

Goldman 0
Sachs 0
sets 0
warrants 0
on 0
Continental 0
. 0

LONDON 0
1996-08-23 0

Goldman 0
Sachs 0
& 0
Co 0
Wertpapier 0
GmbH 0
has 0
issued 0
a 0
total 0
of 0
five 0
million 0
American-style 0
call 0
warrants 0
on 0
Continental 0
AG 0
lead 0
manager 0
Goldman 0
Sachs 0
& 0
Co 0
said 0
. 0

One 0
warrant 0
controls 0
one 0
share 0
. 0

STRIKE 0
PRICE 0
25.00 0
DEM 0
PREMIUM 0
10.12 0
PCT 0

ISSUE 0
PRICE 0
2.42 0
DEM 0
GEARING 0
10.29 0
X 0

EXERCISE 0
PERIOD 0
02.SEP.96-21.NOV.97 0
PAYDATE 0
30.AUG.96 0

LISTING 0
DDF 0
FFT 0
STG 0
MIN 0
EXER 0
LOT 0
100 0

SPOT 0
REFERENCE 0
24.90 0
DEM 0

-- 0
Reuter 0
London 0
Newsroom 0
+44 0
171 0
542 0
7658 0

Legal 0
challenge 0
to 0
Diana I-PER
delayed 0
by 0
jail 0
term 0
. 0

LONDON 0
1996-08-23 0

A 0
British 0
photographer 0
branded 0
a 0
stalker 0
by 0
Princess 0
Diana I-PER
has 0
been 0
forced 0
to 0
postpone 0
a 0
legal 0
challenge 0
to 0
a 0
ban 0
on 0
approaching 0
her 0
because 0
he 0
's 0
been 0
jailed 0
for 0
criminal 0
damage 0
his 0
lawyer 0
said 0
on 0
Friday 0
. 0

Martin I-PER
Stenning I-PER
started 0
a 0
12-week 0
jail 0
sentence 0
on 0
Thursday 0
just 0
as 0
he 0
was 0
preparing 0
to 0
contest 0
an 0
injunction 0
obtained 0
by 0
Diana I-PER
banning 0
him 0
from 0
coming 0
within 0
300 0
metres 0
( 0
yards 0
) 0
of 0
her 0
. 0

" 0
We 0
were 0
in 0
the 0
process 0
of 0
preparing 0
a 0
detailed 0
affidavit 0
responding 0
to 0
the 0
Princess 0
's 0
affadavit 0
and 0
expected 0
to 0
go 0
to 0
court 0
in 0
the 0
next 0
couple 0
of 0
weeks 0
" 0
said 0
Stenning I-PER
's 0
lawyer 0
Benedict I-PER
Birnberg I-PER
. 0
" 0

But 0
everything 0
has 0
been 0
put 0
on 0
ice 0
now 0
. 0
" 0

Birnberg I-PER
told 0
Reuters 0
that 0
the 0
challenge 0
to 0
the 0
injunction 0
would 0
be 0
delayed 0
until 0
Stenning I-PER
was 0
released 0
. 0

Stenning I-PER
threw 0
a 0
brick 0
through 0
the 0
window 0
of 0
a 0
van 0
in 0
February 0
after 0
an 0
argument 0
with 0
a 0
driver 0
when 0
he 0
was 0
working 0
as 0
a 0
motorcycle 0
dispatch 0
rider 0
. 0

Stenning I-PER
who 0
has 0
previous 0
convictions 0
is 0
expected 0
to 0
appeal 0
against 0
the 0
sentence 0
. 0

Magistrates 0
also 0
ordered 0
him 0
to 0
pay 0
compensation 0
of 0
182 0
pounds 0
( 0
$ 0
282 0
) 0
. 0

The 0
freelance 0
photographer 0
was 0
branded 0
a 0
stalker 0
by 0
Diana I-PER
whose 0
divorce 0
from 0
heir-to-the-throne 0
Prince 0
Charles I-PER
is 0
due 0
to 0
become 0
final 0
next 0
week 0
after 0
persistently 0
trailing 0
her 0
on 0
his 0
motorcycle 0
. 0

In 0
an 0
affidavit 0
the 0
princess 0
said 0
that 0
in 0
chasing 0
her 0
Stenning I-PER
had 0
got 0
so 0
close 0
that 0
he 0
twice 0
smashed 0
into 0
her 0
car 0
and 0
pushed 0
her 0
when 0
she 0
tried 0
to 0
remove 0
the 0
film 0
from 0
his 0
camera 0
. 0

Stenning I-PER
has 0
rejected 0
Diana I-PER
's 0
claims 0
and 0
said 0
he 0
was 0
being 0
made 0
a 0
scapegoat 0
to 0
scare 0
off 0
press 0
photographers 0
. 0

Jordan 0
expels 0
Iraqi 0
diplomat 0
. 0

AMMAN 0
1996-08-23 0

Jordan 0
has 0
asked 0
an 0
Iraqi 0
diplomat 0
to 0
leave 0
the 0
kingdom 0
for 0
carrying 0
out 0
duties 0
incompatible 0
with 0
diplomatic 0
norms 0
an 0
official 0
source 0
said 0
on 0
Friday 0
. 0

The 0
move 0
came 0
after 0
Amman 0
blamed 0
Iraq 0
and 0
a 0
pro-Baghdad 0
local 0
political 0
party 0
for 0
last 0
week 0
's 0
worst 0
unrest 0
in 0
seven 0
years 0
after 0
a 0
government 0
decision 0
to 0
double 0
prices 0
of 0
bread 0
. 0

The 0
government 0
declined 0
comment 0
. 0

" 0
Jordan 0
has 0
asked 0
Mr. 0
Adel I-PER
Ibrahim I-PER
the 0
Iraqi 0
embassy 0
's 0
press 0
attache 0
to 0
leave 0
because 0
he 0
was 0
carrying 0
out 0
duties 0
incompatible 0
with 0
diplomatic 0
norms 0
" 0
the 0
source 0
told 0
Reuters 0
. 0

He 0
said 0
Ibrahim I-PER
was 0
still 0
in 0
Amman 0
. 0

The 0
Jordanian 0
Arab 0
Socialist 0
Baath 0
Party 0
has 0
denied 0
involvement 0
in 0
unrest 0
which 0
it 0
blamed 0
on 0
government 0
policies 0
and 0
rising 0
economic 0
hardship 0
. 0

The 0
riots 0
which 0
shook 0
Jordan 0
for 0
two 0
days 0
broke 0
out 0
after 0
last 0
Friday 0
's 0
main 0
prayers 0
in 0
the 0
southern 0
town 0
of 0
Karak 0
and 0
spread 0
to 0
Amman 0
. 0

Kurd 0
rebels 0
to 0
free 0
Turkish 0
soldier 0
prisoners 0
. 0

DOHUK 0
Iraq 0
1996-08-23 0

Turkish 0
Kurd 0
guerrillas 0
said 0
on 0
Friday 0
they 0
would 0
free 0
seven 0
Turkish 0
soldiers 0
they 0
hold 0
in 0
northern 0
Iraq 0
under 0
a 0
tentative 0
Islamist 0
peace 0
bid 0
. 0

" 0
...For 0
the 0
sake 0
of 0
safety 0
we 0
are 0
asking 0
for 0
their 0
family 0
members 0
or 0
the 0
authorities 0
to 0
come 0
and 0
pick 0
them 0
up 0
" 0
Kurdistan 0
Workers 0
Party 0
( 0
PKK 0
) 0
central 0
committee 0
member 0
Riza I-PER
Altun I-PER
told 0
journalists 0
near 0
the 0
Iraqi 0
city 0
of 0
Dohuk 0
. 0

PKK 0
guerrillas 0
would 0
accompany 0
the 0
soldiers 0
captured 0
last 0
spring 0
in 0
one 0
of 0
Turkey 0
's 0
frequent 0
cross-border 0
drives 0
until 0
they 0
could 0
be 0
handed 0
over 0
he 0
said 0
. 0

Their 0
release 0
has 0
been 0
negotiated 0
by 0
Islamist 0
writer 0
Ismail I-PER
Nacar I-PER
as 0
part 0
of 0
a 0
wider 0
effort 0
partly 0
backed 0
by 0
Prime 0
Minister 0
Necmettin I-PER
Erbakan I-PER
to 0
find 0
a 0
political 0
solution 0
to 0
Turkey 0
's 0
Kurdish 0
problem 0
. 0

Erbakan I-PER
has 0
encouraged 0
Nacar I-PER
's 0
bid 0
but 0
has 0
ruled 0
out 0
direct 0
talks 0
with 0
the 0
rebels 0
. 0

The 0
PKK 0
often 0
uses 0
bases 0
in 0
northern 0
Iraq 0
in 0
its 0
fight 0
for 0
autonomy 0
or 0
independence 0
in 0
southeast 0
Turkey 0
. 0

More 0
than 0
people 0
have 0
died 0
in 0
12 0
years 0
of 0
fighting 0
between 0
the 0
guerrillas 0
and 0
Turkish 0
forces 0
. 0

SOLIDERE 0
shares 0
mixed 0
on 0
market 0
. 0

BEIRUT 0
1996-08-23 0

SOLIDERE 0
shares 0
were 0
mixed 0
on 0
Friday 0
on 0
the 0
privately-operated 0
Beirut 0
Secondary 0
Market 0
( 0
BSM 0
) 0
. 0

A 0
shares 0
-- 0
distributed 0
to 0
former 0
holders 0
of 0
property 0
rights 0
in 0
the 0
Beirut 0
central 0
district 0
SOLIDERE 0
is 0
rebuilding 0
-- 0
closed 0
at 0
$ 0
104.625 0
unchanged 0
from 0
Thursday 0
. 0

B 0
shares 0
-- 0
issued 0
in 0
a 0
$ 0
650-million 0
subscription 0
in 0
January 0
1994 0
-- 0
rose 0
to 0
$ 0
106.5 0
from 0
$ 0
106.375 0
a 0
day 0
earlier 0
. 0

Turnover 0
on 0
BSM 0
which 0
trades 0
only 0
SOLIDERE 0
shares 0
was 0
shares 0
from 0
Thursday 0
's 0
and 0
value 0
was 0
$ 0
from 0
$ 0
. 0

On 0
the 0
official 0
Beirut 0
Stock 0
Exchange 0
only 0
Ciments 0
Libanais 0
shares 0
were 0
traded 0
at 0
$ 0
1.1875 0
compared 0
with 0
shares 0
traded 0
on 0
Thursday 0
at 0
the 0
same 0
price 0
. 0

There 0
was 0
no 0
trade 0
in 0
any 0
of 0
the 0
three 0
other 0
listed 0
companies 0
: 0
Ciments 0
Blancs 0
Eternit 0
and 0
Uniceramic 0
. 0

The 0
BLOM 0
Stock 0
Index 0
which 0
covers 0
both 0
markets 0
rose 0
0.04 0
percent 0
to 0
903.09 0
and 0
the 0
LISPI 0
index 0
rose 0
0.02 0
percent 0
to 0
81.58 0
. 0

- 0
Beirut 0
editorial 0
( 0
961 0
1 0
) 0
864148 0
353078 0
861723 0

Zenith 0
lands 0
$ 0
1 0
billion 0
contract 0
plans 0
$ 0
100 0
million 0
plant 0
. 0

Susan I-PER
Nadeau I-PER

CHICAGO 0
1996-08-22 0

A 0
consortium 0
of 0
telephone 0
companies 0
and 0
The 0
Walt 0
Disney 0
Co 0
. 0

said 0
Thursday 0
it 0
had 0
signed 0
a 0
$ 0
1 0
billion 0
contract 0
with 0
Zenith 0
to 0
make 0
digital 0
televison 0
set-top 0
boxes 0
for 0
its 0
home 0
entertainment 0
service 0
. 0

The 0
announcement 0
of 0
the 0
contract 0
for 0
3 0
million 0
set-top 0
boxes 0
gave 0
new 0
hope 0
to 0
Zenith 0
which 0
has 0
struggled 0
with 0
years 0
of 0
losses 0
. 0

" 0
This 0
really 0
indicates 0
we 0
're 0
back 0
in 0
the 0
business 0
" 0
William I-PER
Luehrs I-PER
president 0
of 0
the 0
Glenview 0
Ill.-based 0
company 0
's 0
Networks 0
Services 0
Division 0
said 0
in 0
a 0
telephone 0
interview 0
. 0
" 0

Anytime 0
somebody 0
gets 0
the 0
opportunity 0
to 0
enter 0
the 0
next 0
era 0
with 0
such 0
a 0
big 0
bang 0
has 0
got 0
to 0
be 0
seen 0
as 0
a 0
strong 0
message 0
to 0
the 0
industry 0
. 0
" 0

Following 0
the 0
announcement 0
Zenith 0
's 0
stock 0
soared 0
$ 0
5.50 0
to 0
$ 0
16.875 0
on 0
the 0
New 0
York 0
Stock 0
Exchange 0
. 0

The 0
consortium 0
called 0
Americast 0
said 0
the 0
contract 0
was 0
part 0
of 0
its 0
strategy 0
to 0
develop 0
and 0
market 0
the 0
next 0
generation 0
in 0
home 0
entertainment 0
. 0

In 0
addition 0
to 0
Disney 0
Americast 0
's 0
partners 0
are 0
phone 0
companies 0
Ameritech 0
Corp. 0
BellSouth 0
Corp. 0
GTE 0
Corp. 0
and 0
SBC 0
Communications 0
. 0

Americast 0
said 0
Southern 0
New 0
England 0
Telecommunications 0
Corp. 0
has 0
signed 0
a 0
letter 0
of 0
intent 0
to 0
join 0
the 0
group 0
which 0
plans 0
to 0
provide 0
a 0
home 0
entertainment 0
service 0
similar 0
to 0
cable 0
television 0
. 0

Zenith 0
also 0
said 0
it 0
planned 0
to 0
build 0
a 0
new 0
$ 0
100 0
million 0
plant 0
in 0
Woodridge 0
Ill 0
. 0

to 0
make 0
picture 0
tubes 0
for 0
32- 0
and 0
35-inch 0
screen 0
TV 0
sets 0
. 0

The 0
company 0
currently 0
buys 0
the 0
tubes 0
from 0
competitors 0
. 0

The 0
new 0
plant 0
which 0
is 0
dependent 0
on 0
obtaining 0
financing 0
will 0
create 0
about 0
280 0
new 0
jobs 0
Zenith 0
said 0
. 0

The 0
contract 0
calls 0
for 0
production 0
of 0
the 0
set-top 0
boxes 0
over 0
five 0
years 0
. 0

Luehrs I-PER
said 0
manufacturing 0
will 0
begin 0
and 0
revenue 0
will 0
start 0
to 0
roll 0
in 0
during 0
the 0
first 0
half 0
of 0
next 0
year 0
. 0

The 0
boxes 0
will 0
be 0
made 0
on 0
a 0
build-to-order 0
basis 0
. 0

Zenith 0
will 0
convert 0
its 0
Chihuahua 0
Mexico 0
analogue 0
set-top 0
box 0
plant 0
to 0
manufacture 0
the 0
digital 0
boxes 0
. 0

Luehrs I-PER
declined 0
to 0
say 0
when 0
the 0
operation 0
was 0
expected 0
to 0
be 0
profitable 0
. 0

Americast 0
will 0
provide 0
the 0
boxes 0
to 0
subscribers 0
as 0
part 0
of 0
the 0
service 0
. 0

Its 0
service 0
is 0
being 0
introduced 0
in 0
selected 0
markets 0
across 0
the 0
United 0
States 0
. 0

Luehrs I-PER
said 0
digital 0
technology 0
in 0
set-top 0
boxes 0
is 0
only 0
the 0
beginning 0
and 0
said 0
the 0
technology 0
will 0
eventually 0
show 0
up 0
in 0
retail 0
consumer 0
electronics 0
. 0

" 0
We 0
'll 0
build 0
a 0
lot 0
of 0
these 0
devices 0
into 0
television 0
sets 0
for 0
digital 0
television 0
" 0
he 0
said 0
. 0
" 0

Although 0
that 0
is 0
not 0
where 0
this 0
particular 0
contract 0
is 0
headed 0
the 0
fact 0
that 0
there 0
is 0
a 0
strong 0
Zenith 0
presence 0
will 0
pay 0
us 0
dividends 0
in 0
the 0
future 0
. 0
" 0

Zenith 0
has 0
been 0
plagued 0
by 0
generally 0
soft 0
conditions 0
in 0
the 0
colour 0
television 0
industry 0
reporting 0
full-year 0
losses 0
since 0
1989 0
. 0

Last 0
month 0
it 0
reported 0
a 0
second-quarter 0
loss 0
of 0
$ 0
33.2 0
million 0
or 0
51 0
cents 0
a 0
share 0
vs. 0
a 0
loss 0
of 0
$ 0
45.3 0
million 0
or 0
97 0
cents 0
a 0
share 0
a 0
year 0
earlier 0
. 0

Last 0
November 0
South 0
Korea-based 0
LG 0
Electronics 0
Inc. 0
bought 0
a 0
majority 0
stake 0
in 0
Zenith 0
. 0

Robert I-PER
Gutenstein I-PER
an 0
analyst 0
for 0
Kalf 0
Voorhis 0
& 0
Co 0
. 0

said 0
the 0
contract 0
was 0
" 0
not 0
unique 0
but 0
it 0
's 0
big 0
. 0
" 0

